inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,school_id_clean,date_clean,has_electricity_clean,has_drinking_water_clean,has_functional_toilet_clean,has_boundary_wall_clean,has_playground_clean,infrastructure_deficit_index
INSP00581,2025/10/31,0326,na,True,Haan,Available,haan,Patrick Ramakrishnan,Toilets locked,SCH0326,2025-10-31,,True,True,,True,0.0
INSP01471,04-13-2025,SCH-0539,True,True,haan,True,1,Dayamai Swamy,Good condition,SCH0539,,True,True,True,True,True,0.0
INSP00704,29/08/2025,SCH-0056,False,Haan,H,False,False,Akshay Choudhry,Needs repair,SCH0056,,False,True,,False,False,0.42857142857142855
INSP01213,13/07/2025,0464,True,Hai,True,,Yes,Jhalak Chawla,Needs repair,SCH0464,,True,True,True,,True,0.0
INSP00897,27-Jan-2026,SCH-0202,True,True,H,True,Nahi hai,,,SCH0202,,True,True,,True,,0.0
INSP00488,2025-07-28,S0254,Haan,True,Hai,na,True,,Toilets locked,SCH0254,,True,True,True,,True,0.0
INSP00560,2025-04-05,SCH0005,False,True,Y,True,False,Atharv Krish,Toilets locked,SCH0005,,False,True,True,True,False,0.2857142857142857
INSP01142,01.08.2025,S0523,True,True,Hai,True,Haan,Samesh Korpal,Good condition,SCH0523,,True,True,True,True,True,0.0
INSP01120,30-Nov-2025,SCH0371,True,Available,True,False,False,Eesha Sarkar,Needs repair,SCH0371,,True,,True,False,False,0.2857142857142857
INSP00513,30.05.2025,S0317,Haan,Yes,Hai,Nahi,Not Available,Faqid Mittal,,SCH0317,,True,True,True,False,,0.14285714285714285
INSP00634,23.05.2025,SCH0551,True,Broken,Y,False,,Rushil Datta,Toilets locked,SCH0551,,True,False,True,False,,0.2857142857142857
INSP02717,2025-05-11,SCH-0132,Haan,False,Y,Nahi hai,Working,Jagrati Sarna,Average,SCH0132,,True,False,True,,True,0.14285714285714285
INSP01665,2025/12/05,SCH0010,Yes,Y,True,Yes,Working,Owen Lall,Needs repair,SCH0010,2025-12-05,True,True,True,True,True,0.0
INSP01013,09-15-2025,sch_0091,,Yes,Yes,0,na,Chakrika Gole,Good condition,SCH0091,,,True,True,False,,0.14285714285714285
INSP01932,23-Nov-2025,SCH-0076,True,True,True,True,Yes,Amruta Sankar,Average,SCH0076,,True,True,True,True,True,0.0
INSP01151,17-Jan-2026,SCH0539,H,haan,haan,Y,,Zansi Sarin,Toilets locked,SCH0539,,,True,True,True,,0.0
INSP02948,03.09.2025,SCH0021,0,True,True,N,,Isaiah Bava,Toilets locked,SCH0021,,False,True,True,False,,0.2857142857142857
INSP00117,19-Feb-2026,SCH-0532,Nahi hai,True,,Nahi hai,N,Vritti Bahri,Needs repair,SCH0532,,,True,,,False,0.14285714285714285
INSP00741,29/06/2025,SCH-0568,True,True,True,False,True,Zinal Majumdar,Toilets locked,SCH0568,,True,True,True,False,True,0.14285714285714285
INSP02904,04-21-2025,sch_0451,True,haan,True,No,haan,Caleb Sha,Toilets locked,SCH0451,,True,True,True,False,True,0.14285714285714285
INSP01975,2025/10/01,sch_0497,Haan,True,Y,False,False,Advik De,Average,SCH0497,2025-10-01,True,True,True,False,False,0.2857142857142857
INSP01082,27/11/2025,SCH0108,haan,haan,N,True,True,George Bandi,Needs repair,SCH0108,,True,True,False,True,True,0.14285714285714285
INSP01811,30-Jan-2026,S0260,False,Functional,False,False,True,Elijah Kapoor,No remarks,SCH0260,,False,True,False,False,True,0.42857142857142855
INSP00831,23/06/2025,SCH0206,,True,True,Y,No,Zaid Gour,,SCH0206,,,True,True,True,False,0.14285714285714285
INSP00120,23-Jun-2025,SCH0416,Y,True,,Kharab,1,Triveni Kara,Good condition,SCH0416,,True,True,,False,True,0.14285714285714285
INSP00657,2026-02-21,SCH-0022,H,N,Y,True,Y,Parth Dewan,Average,SCH0022,,,False,True,True,True,0.14285714285714285
INSP02873,01-12-2026,SCH0360,True,H,True,False,False,Anay Boase,Good condition,SCH0360,,True,,True,False,False,0.2857142857142857
INSP02830,07.02.2026,SCH0494,N,False,True,False,True,Vidhi Madan,Average,SCH0494,,False,False,True,False,True,0.42857142857142855
INSP02333,2026/01/25,SCH0590,True,True,Broken,No,True,Yuvraj Butala,No remarks,SCH0590,2026-01-25,True,True,False,False,True,0.2857142857142857
INSP00636,20.01.2026,SCH0086,True,Under Repair,Hai,,Nahi hai,Adweta Jaggi,Good condition,SCH0086,,True,,True,,,0.0
INSP00370,09-18-2025,SCH0403,False,No,True,N,True,Vasatika Rana,Average,SCH0403,,False,False,True,False,True,0.42857142857142855
INSP00269,23/08/2025,S0481,Yes,True,Working,True,False,Zashil Rout,Toilets locked,SCH0481,,True,True,True,True,False,0.14285714285714285
INSP02704,04-06-2025,SCH0466,Yes,True,True,True,,Manthan Peri,,SCH0466,,True,True,True,True,,0.0
INSP00047,2025/10/07,sch0354,False,Working,True,False,na,Vritti More,Good condition,SCH0354,2025-10-07,False,True,True,False,,0.2857142857142857
INSP00992,07-18-2025,SCH0593,True,False,True,Hai,Working,Vasana Shanker,,SCH0593,,True,False,True,True,True,0.14285714285714285
INSP00877,2025/04/05,SCH0114,Haan,Not Available,1,False,False,Nirja Mutti,Toilets locked,SCH0114,2025-04-05,True,,True,False,False,0.2857142857142857
INSP00774,2025/10/05,SCH0077,haan,Broken,1,Nahi,True,Chaaya Bose,Needs repair,SCH0077,2025-10-05,True,False,True,False,True,0.2857142857142857
INSP01220,15/03/2026,SCH0068,H,True,Hai,False,Haan,Fiyaz Brar,Average,SCH0068,,,True,True,False,True,0.14285714285714285
INSP01127,26.01.2026,SCH0283,False,Kharab,True,0,True,,Good condition,SCH0283,,False,False,True,False,True,0.42857142857142855
INSP00005,06-17-2025,sch_0123,True,True,Y,,False,Darpan Dani,Average,SCH0123,,True,True,True,,False,0.14285714285714285
INSP01596,28.01.2026,SCH0199,True,True,Under Repair,Hai,False,Tanmayi Toor,Needs repair,SCH0199,,True,True,,True,False,0.14285714285714285
INSP02312,31/07/2025,SCH0431,True,Hai,H,False,H,Tanvi Dass,No remarks,SCH0431,,True,True,,False,,0.14285714285714285
INSP00901,10/12/2025,0096,haan,True,No,Hai,Available,Neel Roy,,SCH0096,,True,True,False,True,,0.14285714285714285
INSP02492,07/06/2025,SCH-0495,0,Yes,N,False,False,Quincy Goel,Average,SCH0495,,False,True,False,False,False,0.5714285714285714
INSP01078,2025-12-10,SCH0135,True,Haan,,False,Hai,,Average,SCH0135,,True,True,,False,True,0.14285714285714285
INSP00838,03/11/2025,SCH0233,False,True,No,Yes,False,Eesha Boase,Average,SCH0233,,False,True,False,True,False,0.42857142857142855
INSP00682,06-22-2025,SCH0445,haan,True,H,False,True,Samuel Bassi,Needs repair,SCH0445,,True,True,,False,True,0.14285714285714285
INSP01716,04-24-2025,SCH-0429,Available,True,Functional,Y,Working,Urishilla Chandran,Average,SCH0429,,,True,True,True,True,0.0
INSP02353,10/05/2025,sch_0329,True,haan,Hai,Haan,False,Amrita Walla,Average,SCH0329,,True,True,True,True,False,0.14285714285714285
INSP02618,12-14-2025,SCH-0063,N,True,False,True,haan,Vedant Sandhu,Good condition,SCH0063,,False,True,False,True,True,0.2857142857142857
INSP02362,2025-08-11,SCH-0366,True,True,1,True,na,Harshil Tella,Average,SCH0366,,True,True,True,True,,0.0
INSP02198,2026/01/22,sch_0586,True,haan,True,No,False,Tarak Palla,,SCH0586,2026-01-22,True,True,True,False,False,0.2857142857142857
INSP01149,16/10/2025,S0501,,haan,True,Working,Hai,Yachana Nagy,Good condition,SCH0501,,,True,True,True,True,0.0
INSP00575,03/08/2025,SCH0077,True,True,False,Not Available,True,Tanay Misra,,SCH0077,,True,True,False,,True,0.14285714285714285
INSP00051,11-01-2025,sch0243,Functional,True,Haan,Hai,Nahi hai,Noah Behl,Average,SCH0243,,True,True,True,True,,0.0
INSP00854,12-Jan-2026,SCH0525,True,True,Working,True,Nahi hai,Varenya Raghavan,Average,SCH0525,,True,True,True,True,,0.0
INSP01983,2025/10/15,0101,False,,Functional,True,Working,Ganga Boase,Needs repair,SCH0101,2025-10-15,False,,True,True,True,0.14285714285714285
INSP01824,03/05/2025,SCH0203,H,H,True,H,False,Vivaan Raghavan,Needs repair,SCH0203,,,,True,,False,0.14285714285714285
INSP00834,2026-02-23,SCH0566,Nahi,1,Yes,False,Hai,,Needs repair,SCH0566,,False,True,True,False,True,0.2857142857142857
INSP01116,2025/09/27,sch0090,Yes,1,Haan,True,False,Advika Mitra,No remarks,SCH0090,2025-09-27,True,True,True,True,False,0.14285714285714285
INSP01167,10.08.2025,SCH0305,1,True,Under Repair,True,False,Neha Singhal,Good condition,SCH0305,,True,True,,True,False,0.14285714285714285
INSP02519,03.04.2025,SCH-0379,True,Y,True,1,H,,Average,SCH0379,,True,True,True,True,,0.0
INSP01907,17.09.2025,SCH0131,Haan,,Y,na,na,Alka Natt,Needs repair,SCH0131,,True,,True,,,0.0
INSP00972,09-29-2025,SCH0581,Not Available,Hai,True,1,Y,Yashica Char,Toilets locked,SCH0581,,,True,True,True,True,0.0
INSP02702,2025-11-07,SCH0024,Available,True,True,Hai,1,Owen Korpal,Needs repair,SCH0024,,,True,True,True,True,0.0
INSP00400,2025/05/15,SCH0141,True,True,haan,False,,Saumya Sangha,Average,SCH0141,2025-05-15,True,True,True,False,,0.14285714285714285
INSP02560,24/08/2025,SCH0570,0,True,True,True,False,,Needs repair,SCH0570,,False,True,True,True,False,0.2857142857142857
INSP02369,14.10.2025,SCH-0401,True,True,Working,,Hai,Zaid Mann,Toilets locked,SCH0401,,True,True,True,,True,0.0
INSP00020,2025/05/04,sch0025,True,True,False,True,True,Kashvi Sathe,,SCH0025,2025-05-04,True,True,False,True,True,0.14285714285714285
INSP00685,07.03.2026,SCH-0389,True,N,Haan,True,False,Shravya Sami,Good condition,SCH0389,,True,False,True,True,False,0.2857142857142857
INSP00036,24.12.2025,SCH-0125,False,Hai,1,True,Y,Dev Deshmukh,Good condition,SCH0125,,False,True,True,True,True,0.14285714285714285
INSP02972,22-Nov-2025,sch0321,,Y,Working,,Not Available,,,SCH0321,,,True,True,,,0.0
INSP00525,02/06/2025,SCH0203,True,True,Working,False,False,Chatura Sur,Needs repair,SCH0203,,True,True,True,False,False,0.2857142857142857
INSP02456,03-14-2026,S0051,1,True,True,True,Hai,Nicholas Sachar,No remarks,SCH0051,,True,True,True,True,True,0.0
INSP00921,2025/09/23,SCH0037,Haan,True,1,False,Haan,Anthony Sangha,No remarks,SCH0037,2025-09-23,True,True,True,False,True,0.14285714285714285
INSP01842,2026-03-12,sch_0371,Functional,Hai,H,True,N,Forum Dugar,Good condition,SCH0371,,True,True,,True,False,0.14285714285714285
INSP01891,11/01/2026,SCH0184,,True,Y,True,True,Om Chaudhuri,No remarks,SCH0184,,,True,True,True,True,0.0
INSP00538,2026-03-18,sch_0343,True,True,False,N,True,Rushil Rajagopal,Good condition,SCH0343,,True,True,False,False,True,0.2857142857142857
INSP01706,2025/10/06,SCH0593,False,0,True,Available,True,Nirja Dugar,No remarks,SCH0593,2025-10-06,False,False,True,,True,0.2857142857142857
INSP00696,27/06/2025,SCH0441,False,Hai,True,Y,True,Krishna Kale,Average,SCH0441,,False,True,True,True,True,0.14285714285714285
INSP00246,2026-03-10,sch_0196,True,False,Yes,True,1,George Kadakia,,SCH0196,,True,False,True,True,True,0.14285714285714285
INSP00785,02-Mar-2026,SCH-0276,True,True,H,True,False,Ekalinga Chauhan,Toilets locked,SCH0276,,True,True,,True,False,0.14285714285714285
INSP01410,19-Sep-2025,SCH0076,Y,True,haan,False,na,Xiti Naik,Average,SCH0076,,True,True,True,False,,0.14285714285714285
INSP02538,04-Aug-2025,SCH-0308,1,True,True,True,Hai,Yasti Dhawan,Good condition,SCH0308,,True,True,True,True,True,0.0
INSP00155,12/05/2025,SCH0096,True,True,True,False,,Vincent Toor,No remarks,SCH0096,,True,True,True,False,,0.14285714285714285
INSP01687,18-Jun-2025,SCH0444,False,1,Nahi hai,Yes,No,Lajita Sandal,Good condition,SCH0444,,False,True,,True,False,0.2857142857142857
INSP00626,09.09.2025,sch0456,True,False,Yes,True,Y,Jhalak Kibe,Toilets locked,SCH0456,,True,False,True,True,True,0.14285714285714285
INSP02734,2025/11/14,SCH-0320,True,True,,False,Broken,Theodore Sarkar,,SCH0320,2025-11-14,True,True,,False,False,0.2857142857142857
INSP02547,25.09.2025,sch_0331,True,Haan,True,No,False,Anjali Handa,Toilets locked,SCH0331,,True,True,True,False,False,0.2857142857142857
INSP01347,2025-09-29,sch0505,True,True,True,Nahi,True,Jack Dutt,Needs repair,SCH0505,,True,True,True,False,True,0.14285714285714285
INSP00570,13.03.2026,SCH0043,Haan,False,True,True,,Yadavi Krishnamurthy,Average,SCH0043,,True,False,True,True,,0.14285714285714285
INSP02725,23-Mar-2026,SCH0281,True,True,True,True,Working,,Needs repair,SCH0281,,True,True,True,True,True,0.0
INSP01759,2025/10/05,SCH-0416,False,True,Yes,Hai,True,,Good condition,SCH0416,2025-10-05,False,True,True,True,True,0.14285714285714285
INSP01817,2025/06/23,S0368,True,True,True,Haan,False,Daksh Narasimhan,Toilets locked,SCH0368,2025-06-23,True,True,True,True,False,0.14285714285714285
INSP02066,2025-10-16,SCH0151,False,False,True,No,True,Triya Bedi,Good condition,SCH0151,,False,False,True,False,True,0.42857142857142855
INSP00128,2025-05-27,SCH0312,Y,False,True,False,Yes,Yashasvi Manda,Average,SCH0312,,True,False,True,False,True,0.2857142857142857
INSP01992,09/06/2025,SCH-0382,H,Available,True,True,0,Indali Gandhi,No remarks,SCH0382,,,,True,True,False,0.14285714285714285
INSP02007,20-Dec-2025,SCH0217,Working,True,True,,True,Darika Atwal,Toilets locked,SCH0217,,True,True,True,,True,0.0
INSP00981,26.01.2026,SCH0476,Haan,Hai,Available,H,True,,Good condition,SCH0476,,True,True,,,True,0.0
INSP01771,2025-08-11,SCH0085,Haan,Not Available,,True,N,Azaan Ramanathan,Toilets locked,SCH0085,,True,,,True,False,0.14285714285714285
INSP00191,03-09-2026,sch_0213,Y,haan,True,,False,Maanav Pai,Toilets locked,SCH0213,,True,True,True,,False,0.14285714285714285
INSP01140,07.08.2025,SCH0159,False,True,Haan,H,,Theodore Krishnan,Needs repair,SCH0159,,False,True,True,,,0.14285714285714285
INSP00993,29/10/2025,sch0165,Kharab,False,haan,False,False,Ria Sandhu,No remarks,SCH0165,,False,False,True,False,False,0.5714285714285714
INSP00700,08/01/2026,SCH0596,True,Hai,Yes,True,True,Hiral Issac,Good condition,SCH0596,,True,True,True,True,True,0.0
INSP00607,06/07/2025,S0321,haan,True,haan,na,Nahi hai,Chandran Balay,Good condition,SCH0321,,True,True,True,,,0.0
INSP00181,05-02-2025,SCH0560,True,H,Functional,True,False,Chameli Kadakia,,SCH0560,,True,,True,True,False,0.14285714285714285
INSP00302,24/12/2025,SCH0187,False,Functional,Functional,False,True,Girik Kumer,Toilets locked,SCH0187,,False,True,True,False,True,0.2857142857142857
INSP02545,09/11/2025,SCH0290,False,True,Hai,True,Kharab,,,SCH0290,,False,True,True,True,False,0.2857142857142857
INSP02918,07.01.2026,SCH0132,True,True,Hai,,Y,Omkaar Mody,Toilets locked,SCH0132,,True,True,True,,True,0.0
INSP01061,21-Jan-2026,SCH-0078,Available,1,Functional,H,Nahi hai,Vyanjana Gera,Average,SCH0078,,,True,True,,,0.0
INSP02962,13-Jul-2025,sch_0082,True,True,No,True,False,,,SCH0082,,True,True,False,True,False,0.2857142857142857
INSP00290,12-28-2025,S0416,,True,,1,True,Warjas Vala,,SCH0416,,,True,,True,True,0.0
INSP02566,27/10/2025,SCH-0535,True,True,Nahi hai,True,1,Sai Ratti,Toilets locked,SCH0535,,True,True,,True,True,0.0
INSP01070,2025-05-19,sch_0265,False,True,False,Available,Yes,Hemal Padmanabhan,,SCH0265,,False,True,False,,True,0.2857142857142857
INSP02525,10/02/2026,SCH0124,True,True,True,0,Nahi hai,,Needs repair,SCH0124,,True,True,True,False,,0.14285714285714285
INSP02206,08-Jul-2025,SCH0541,Kharab,False,True,False,Y,Amruta Sankaran,Toilets locked,SCH0541,,False,False,True,False,True,0.42857142857142855
INSP01244,16.03.2026,S0382,No,1,Functional,True,,Janani Arora,Good condition,SCH0382,,False,True,True,True,,0.14285714285714285
INSP00017,13/07/2025,0453,True,True,Hai,,1,Aadhya Bajwa,,SCH0453,,True,True,True,,True,0.0
INSP00928,07/03/2026,SCH0085,Kharab,H,True,Not Available,True,Yashoda Halder,No remarks,SCH0085,,False,,True,,True,0.14285714285714285
INSP00547,2025-12-06,0279,,True,Yes,True,H,Gagan Shankar,Good condition,SCH0279,,,True,True,True,,0.0
INSP00659,04/01/2026,SCH0286,False,Yes,Y,N,Yes,,Good condition,SCH0286,,False,True,True,False,True,0.2857142857142857
INSP02844,26.02.2026,SCH0022,na,Y,Hai,na,Nahi hai,Jairaj Bora,Average,SCH0022,,,True,True,,,0.0
INSP02876,2025/09/04,sch_0195,True,,,Hai,False,Qushi Bal,,SCH0195,2025-09-04,True,,,True,False,0.14285714285714285
INSP01505,09-May-2025,SCH0430,Available,True,H,True,True,Zayan Bhavsar,,SCH0430,,,True,,True,True,0.0
INSP00960,2025-07-14,S0185,True,True,Working,False,,Teerth Gole,Needs repair,SCH0185,,True,True,True,False,,0.14285714285714285
INSP02332,2025/12/24,SCH-0287,Haan,Y,True,N,Haan,,No remarks,SCH0287,2025-12-24,True,True,True,False,True,0.14285714285714285
INSP00798,01-14-2026,sch0593,True,True,1,False,True,Harinakshi Modi,Toilets locked,SCH0593,,True,True,True,False,True,0.14285714285714285
INSP00226,2025-08-08,sch_0064,True,False,0,Y,False,,Toilets locked,SCH0064,,True,False,False,True,False,0.42857142857142855
INSP02075,04-16-2025,sch_0567,False,H,H,False,0,,Good condition,SCH0567,,False,,,False,False,0.42857142857142855
INSP01800,13-Aug-2025,SCH-0404,True,Haan,Available,1,Y,Lavanya Varty,No remarks,SCH0404,,True,True,,True,True,0.0
INSP02486,20-Aug-2025,SCH0425,True,False,True,Nahi hai,0,Ayaan Sabharwal,Average,SCH0425,,True,False,True,,False,0.2857142857142857
INSP01642,26.11.2025,SCH0239,True,True,True,,True,Vasudha Jayaraman,Average,SCH0239,,True,True,True,,True,0.0
INSP02278,22.12.2025,SCH0502,,H,Haan,True,Nahi hai,,Needs repair,SCH0502,,,,True,True,,0.0
INSP02086,11.10.2025,sch_0161,True,Y,True,Haan,0,Fariq Sekhon,Average,SCH0161,,True,True,True,True,False,0.14285714285714285
INSP01694,03/02/2026,SCH0220,False,False,True,Broken,False,Ekansh Naik,Good condition,SCH0220,,False,False,True,False,False,0.5714285714285714
INSP02798,2025-09-12,S0037,Hai,1,Functional,Y,False,Samaksh Munshi,,SCH0037,,True,True,True,True,False,0.14285714285714285
INSP01046,03-04-2026,S0052,True,True,Nahi hai,Available,False,Kalpit Gandhi,Average,SCH0052,,True,True,,,False,0.14285714285714285
INSP00470,05/08/2025,sch_0462,True,True,No,1,na,Alka Sule,Good condition,SCH0462,,True,True,False,True,,0.14285714285714285
INSP00955,2025-12-12,SCH0116,False,Working,True,False,haan,Ati Behl,No remarks,SCH0116,,False,True,True,False,True,0.2857142857142857
INSP02175,01-Nov-2025,S0020,H,True,haan,False,Y,Triya Sibal,No remarks,SCH0020,,,True,True,False,True,0.14285714285714285
INSP02736,09/11/2025,sch0228,True,Yes,True,No,No,Avni Grewal,,SCH0228,,True,True,True,False,False,0.2857142857142857
INSP00640,17.10.2025,S0424,True,1,True,True,na,Qabil Balasubramanian,Good condition,SCH0424,,True,True,True,True,,0.0
INSP02921,10-26-2025,sch_0287,Hai,0,,0,,Gopal Sibal,Average,SCH0287,,True,False,,False,,0.2857142857142857
INSP01219,01/11/2025,SCH0302,Available,Yes,True,True,N,Sachi Raju,Toilets locked,SCH0302,,,True,True,True,False,0.14285714285714285
INSP01159,16.02.2026,sch_0338,True,,True,False,Yes,Naveen Sabharwal,Average,SCH0338,,True,,True,False,True,0.14285714285714285
INSP01416,2025/05/01,SCH0252,1,True,H,True,0,,No remarks,SCH0252,2025-05-01,True,True,,True,False,0.14285714285714285
INSP02853,13/06/2025,0544,True,True,H,True,Hai,Zehaan More,Toilets locked,SCH0544,,True,True,,True,True,0.0
INSP01528,22-Nov-2025,SCH-0047,False,True,True,Hai,Y,Megha Saini,,SCH0047,,False,True,True,True,True,0.14285714285714285
INSP01196,2025-07-27,sch0553,Not Available,True,No,0,True,Gaurika Narasimhan,Average,SCH0553,,,True,False,False,True,0.2857142857142857
INSP01301,09-24-2025,SCH0118,Y,True,True,True,True,,Needs repair,SCH0118,,True,True,True,True,True,0.0
INSP02580,2025/07/01,sch0546,True,,True,Y,1,Ayushman Sahota,No remarks,SCH0546,2025-07-01,True,,True,True,True,0.0
INSP01604,2025-08-12,sch0477,Haan,True,No,Y,Nahi hai,Ikbal Guha,Toilets locked,SCH0477,,True,True,False,True,,0.14285714285714285
INSP00161,2026-03-14,SCH0060,False,False,True,True,1,Advaith Kapur,Toilets locked,SCH0060,,False,False,True,True,True,0.2857142857142857
INSP01705,06.04.2025,SCH-0380,Yes,Functional,No,False,True,,,SCH0380,,True,True,False,False,True,0.2857142857142857
INSP00957,27.08.2025,sch0319,False,True,True,Y,Available,Isha Patel,Needs repair,SCH0319,,False,True,True,True,,0.14285714285714285
INSP01002,27.10.2025,SCH0208,True,Y,True,True,Under Repair,Harsh Jani,Toilets locked,SCH0208,,True,True,True,True,,0.0
INSP00878,20/07/2025,SCH0534,True,Available,na,Functional,N,Bhavani Sodhi,,SCH0534,,True,,,True,False,0.14285714285714285
INSP01920,04.04.2025,SCH0293,True,1,Yes,1,False,Veda Singh,Average,SCH0293,,True,True,True,True,False,0.14285714285714285
INSP01885,12/03/2026,sch_0199,False,True,True,,Kharab,Om Dewan,Toilets locked,SCH0199,,False,True,True,,False,0.2857142857142857
INSP02201,08-24-2025,sch0059,True,True,Y,False,0,Frederick Kohli,,SCH0059,,True,True,True,False,False,0.2857142857142857
INSP00099,03-06-2026,sch_0123,Working,True,True,True,N,Chandran Savant,Average,SCH0123,,True,True,True,True,False,0.14285714285714285
INSP02970,10-23-2025,sch0522,True,Yes,Yes,Nahi,False,Amruta Hari,Good condition,SCH0522,,True,True,True,False,False,0.2857142857142857
INSP02558,21-Oct-2025,SCH-0111,Not Available,True,0,haan,False,,Toilets locked,SCH0111,,,True,False,True,False,0.2857142857142857
